,Date,PageViews,Rank,Reach
273,2020-09-28,"{'PerMillion': '456', 'PerUser': '5.10'}",114,{'PerMillion': '3800'}
274,2020-09-29,"{'PerMillion': '456', 'PerUser': '4.90'}",111,{'PerMillion': '4000'}
275,2020-09-30,"{'PerMillion': '381', 'PerUser': '4.60'}",129,{'PerMillion': '3600'}
276,2020-10-01,"{'PerMillion': '408', 'PerUser': '4.90'}",135,{'PerMillion': '3500'}
277,2020-10-02,"{'PerMillion': '389', 'PerUser': '4.50'}",131,{'PerMillion': '3400'}
278,2020-10-03,"{'PerMillion': '458', 'PerUser': '4.90'}",131,{'PerMillion': '3400'}
279,2020-10-04,"{'PerMillion': '461', 'PerUser': '5.30'}",131,{'PerMillion': '3200'}
280,2020-10-05,"{'PerMillion': '404', 'PerUser': '4.80'}",122,{'PerMillion': '3700'}
281,2020-10-06,"{'PerMillion': '431', 'PerUser': '5.00'}",119,{'PerMillion': '3800'}
282,2020-10-07,"{'PerMillion': '474', 'PerUser': '5.20'}",116,{'PerMillion': '3900'}
283,2020-10-08,"{'PerMillion': '454', 'PerUser': '5.00'}",117,{'PerMillion': '3900'}
284,2020-10-09,"{'PerMillion': '479', 'PerUser': '5.40'}",120,{'PerMillion': '3700'}
285,2020-10-10,"{'PerMillion': '416', 'PerUser': '4.70'}",134,{'PerMillion': '3400'}
286,2020-10-11,"{'PerMillion': '436', 'PerUser': '4.10'}",126,{'PerMillion': '3900'}
287,2020-10-12,"{'PerMillion': '378', 'PerUser': '4.80'}",138,{'PerMillion': '3500'}
288,2020-10-13,"{'PerMillion': '357', 'PerUser': '4.80'}",142,{'PerMillion': '3400'}
289,2020-10-14,"{'PerMillion': '378', 'PerUser': '5.00'}",145,{'PerMillion': '3300'}
290,2020-10-15,"{'PerMillion': '382', 'PerUser': '4.80'}",132,{'PerMillion': '3500'}
291,2020-10-16,"{'PerMillion': '362', 'PerUser': '4.70'}",139,{'PerMillion': '3300'}
292,2020-10-17,"{'PerMillion': '433', 'PerUser': '4.70'}",132,{'PerMillion': '3400'}
293,2020-10-18,"{'PerMillion': '497', 'PerUser': '4.90'}",116,{'PerMillion': '3800'}
294,2020-10-19,"{'PerMillion': '391', 'PerUser': '5.10'}",133,{'PerMillion': '3400'}
295,2020-10-20,"{'PerMillion': '372', 'PerUser': '4.90'}",137,{'PerMillion': '3300'}
296,2020-10-21,"{'PerMillion': '352', 'PerUser': '5.20'}",145,{'PerMillion': '3000'}
297,2020-10-22,"{'PerMillion': '343', 'PerUser': '4.50'}",143,{'PerMillion': '3300'}
298,2020-10-23,"{'PerMillion': '353', 'PerUser': '5.30'}",157,{'PerMillion': '2800'}
299,2020-10-24,"{'PerMillion': '459', 'PerUser': '5.40'}",132,{'PerMillion': '3200'}
300,2020-10-25,"{'PerMillion': '481', 'PerUser': '5.30'}",130,{'PerMillion': '3400'}
301,2020-10-26,"{'PerMillion': '367', 'PerUser': '5.00'}",141,{'PerMillion': '3300'}
302,2020-10-27,"{'PerMillion': '352', 'PerUser': '5.10'}",152,{'PerMillion': '3100'}
303,2020-10-28,"{'PerMillion': '343', 'PerUser': '4.70'}",139,{'PerMillion': '3300'}
304,2020-10-29,"{'PerMillion': '360', 'PerUser': '4.90'}",146,{'PerMillion': '3300'}
305,2020-10-30,"{'PerMillion': '366', 'PerUser': '5.50'}",156,{'PerMillion': '2800'}
306,2020-10-31,"{'PerMillion': '404', 'PerUser': '5.30'}",151,{'PerMillion': '2900'}
307,2020-11-01,"{'PerMillion': '441', 'PerUser': '4.90'}",132,{'PerMillion': '3300'}
308,2020-11-02,"{'PerMillion': '329', 'PerUser': '4.80'}",157,{'PerMillion': '3100'}
309,2020-11-03,"{'PerMillion': '301', 'PerUser': '4.60'}",161,{'PerMillion': '2900'}
310,2020-11-04,"{'PerMillion': '355', 'PerUser': '5.30'}",170,{'PerMillion': '2900'}
311,2020-11-05,"{'PerMillion': '316', 'PerUser': '4.70'}",162,{'PerMillion': '3000'}
312,2020-11-06,"{'PerMillion': '340', 'PerUser': '4.80'}",151,{'PerMillion': '3000'}
313,2020-11-07,"{'PerMillion': '368', 'PerUser': '4.90'}",155,{'PerMillion': '2900'}
314,2020-11-08,"{'PerMillion': '388', 'PerUser': '5.20'}",153,{'PerMillion': '2800'}
315,2020-11-09,"{'PerMillion': '390', 'PerUser': '5.10'}",141,{'PerMillion': '3500'}
316,2020-11-10,"{'PerMillion': '406', 'PerUser': '5.50'}",148,{'PerMillion': '3300'}
317,2020-11-11,"{'PerMillion': '327', 'PerUser': '5.30'}",162,{'PerMillion': '2800'}
318,2020-11-12,"{'PerMillion': '301', 'PerUser': '4.70'}",174,{'PerMillion': '2800'}
319,2020-11-13,"{'PerMillion': '326', 'PerUser': '4.80'}",169,{'PerMillion': '2900'}
320,2020-11-14,"{'PerMillion': '389', 'PerUser': '4.90'}",152,{'PerMillion': '2900'}
321,2020-11-15,"{'PerMillion': '385', 'PerUser': '4.80'}",151,{'PerMillion': '3000'}
322,2020-11-16,"{'PerMillion': '330', 'PerUser': '4.70'}",149,{'PerMillion': '3100'}
323,2020-11-17,"{'PerMillion': '339', 'PerUser': '4.80'}",146,{'PerMillion': '3200'}
324,2020-11-18,"{'PerMillion': '328', 'PerUser': '4.90'}",161,{'PerMillion': '3000'}
325,2020-11-19,"{'PerMillion': '337', 'PerUser': '4.80'}",147,{'PerMillion': '3100'}
326,2020-11-20,"{'PerMillion': '352', 'PerUser': '4.80'}",148,{'PerMillion': '3200'}
327,2020-11-21,"{'PerMillion': '483', 'PerUser': '5.60'}",136,{'PerMillion': '3300'}
328,2020-11-22,"{'PerMillion': '446', 'PerUser': '5.20'}",139,{'PerMillion': '3300'}
329,2020-11-23,"{'PerMillion': '396', 'PerUser': '5.20'}",141,{'PerMillion': '3500'}
330,2020-11-24,"{'PerMillion': '352', 'PerUser': '5.00'}",154,{'PerMillion': '3300'}
331,2020-11-25,"{'PerMillion': '317', 'PerUser': '4.70'}",160,{'PerMillion': '3100'}
332,2020-11-26,"{'PerMillion': '370', 'PerUser': '5.10'}",151,{'PerMillion': '3100'}
333,2020-11-27,"{'PerMillion': '359', 'PerUser': '5.00'}",158,{'PerMillion': '3200'}
334,2020-11-28,"{'PerMillion': '385', 'PerUser': '4.80'}",154,{'PerMillion': '3200'}
335,2020-11-29,"{'PerMillion': '447', 'PerUser': '4.70'}",131,{'PerMillion': '3700'}
336,2020-11-30,"{'PerMillion': '326', 'PerUser': '4.70'}",152,{'PerMillion': '3200'}
337,2020-12-01,"{'PerMillion': '336', 'PerUser': '5.20'}",159,{'PerMillion': '2900'}
338,2020-12-02,"{'PerMillion': '386', 'PerUser': '5.20'}",142,{'PerMillion': '3300'}
339,2020-12-03,"{'PerMillion': '405', 'PerUser': '5.10'}",141,{'PerMillion': '3500'}
340,2020-12-04,"{'PerMillion': '344', 'PerUser': '5.20'}",156,{'PerMillion': '2900'}
341,2020-12-05,"{'PerMillion': '365', 'PerUser': '5.10'}",165,{'PerMillion': '2700'}
342,2020-12-06,"{'PerMillion': '399', 'PerUser': '4.70'}",141,{'PerMillion': '3200'}
343,2020-12-07,"{'PerMillion': '386', 'PerUser': '5.20'}",142,{'PerMillion': '3300'}
344,2020-12-08,"{'PerMillion': '308', 'PerUser': '4.50'}",153,{'PerMillion': '3100'}
345,2020-12-09,"{'PerMillion': '336', 'PerUser': '4.60'}",151,{'PerMillion': '3400'}
346,2020-12-10,"{'PerMillion': '401', 'PerUser': '5.60'}",146,{'PerMillion': '3300'}
347,2020-12-11,"{'PerMillion': '325', 'PerUser': '5.10'}",169,{'PerMillion': '2800'}
348,2020-12-12,"{'PerMillion': '387', 'PerUser': '5.00'}",156,{'PerMillion': '3000'}
349,2020-12-13,"{'PerMillion': '480', 'PerUser': '5.00'}",124,{'PerMillion': '3600'}
350,2020-12-14,"{'PerMillion': '412', 'PerUser': '5.30'}",135,{'PerMillion': '3500'}
351,2020-12-15,"{'PerMillion': '376', 'PerUser': '4.90'}",139,{'PerMillion': '3400'}
352,2020-12-16,"{'PerMillion': '436', 'PerUser': '5.60'}",131,{'PerMillion': '3400'}
353,2020-12-17,"{'PerMillion': '380', 'PerUser': '5.40'}",147,{'PerMillion': '3100'}
354,2020-12-18,"{'PerMillion': '403', 'PerUser': '5.00'}",138,{'PerMillion': '3400'}
355,2020-12-19,"{'PerMillion': '513', 'PerUser': '5.60'}",135,{'PerMillion': '3400'}
356,2020-12-20,"{'PerMillion': '448', 'PerUser': '5.20'}",136,{'PerMillion': '3200'}
357,2020-12-21,"{'PerMillion': '399', 'PerUser': '5.10'}",135,{'PerMillion': '3500'}
358,2020-12-22,"{'PerMillion': '380', 'PerUser': '5.00'}",140,{'PerMillion': '3300'}
359,2020-12-23,"{'PerMillion': '386', 'PerUser': '5.40'}",154,{'PerMillion': '3100'}
360,2020-12-24,"{'PerMillion': '362', 'PerUser': '5.00'}",154,{'PerMillion': '2900'}
361,2020-12-25,"{'PerMillion': '497', 'PerUser': '5.20'}",132,{'PerMillion': '3600'}
362,2020-12-26,"{'PerMillion': '528', 'PerUser': '5.10'}",119,{'PerMillion': '4000'}
363,2020-12-27,"{'PerMillion': '466', 'PerUser': '5.00'}",131,{'PerMillion': '3500'}
364,2020-12-28,"{'PerMillion': '441', 'PerUser': '5.30'}",132,{'PerMillion': '3700'}
365,2020-12-29,"{'PerMillion': '410', 'PerUser': '5.00'}",136,{'PerMillion': '3600'}
366,2020-12-30,"{'PerMillion': '457', 'PerUser': '5.50'}",136,{'PerMillion': '3600'}
367,2020-12-31,"{'PerMillion': '419', 'PerUser': '5.30'}",152,{'PerMillion': '3000'}
368,2021-01-01,"{'PerMillion': '430', 'PerUser': '4.90'}",138,{'PerMillion': '3300'}
369,2021-01-02,"{'PerMillion': '526', 'PerUser': '5.10'}",109,{'PerMillion': '4100'}
370,2021-01-03,"{'PerMillion': '467', 'PerUser': '4.90'}",120,{'PerMillion': '3700'}
371,2021-01-04,"{'PerMillion': '374', 'PerUser': '4.90'}",134,{'PerMillion': '3500'}
372,2021-01-05,"{'PerMillion': '361', 'PerUser': '5.10'}",144,{'PerMillion': '3200'}
373,2021-01-06,"{'PerMillion': '368', 'PerUser': '5.00'}",138,{'PerMillion': '3300'}
374,2021-01-07,"{'PerMillion': '319', 'PerUser': '4.90'}",169,{'PerMillion': '2900'}
375,2021-01-08,"{'PerMillion': '345', 'PerUser': '5.40'}",162,{'PerMillion': '2800'}
376,2021-01-09,"{'PerMillion': '368', 'PerUser': '5.00'}",154,{'PerMillion': '2900'}
377,2021-01-10,"{'PerMillion': '397', 'PerUser': '5.30'}",152,{'PerMillion': '3000'}
378,2021-01-11,"{'PerMillion': '314', 'PerUser': '4.90'}",162,{'PerMillion': '2900'}
379,2021-01-12,"{'PerMillion': '329', 'PerUser': '4.70'}",149,{'PerMillion': '3200'}
380,2021-01-13,"{'PerMillion': '335', 'PerUser': '4.80'}",148,{'PerMillion': '3100'}
381,2021-01-14,"{'PerMillion': '373', 'PerUser': '5.30'}",142,{'PerMillion': '3200'}
382,2021-01-15,"{'PerMillion': '314', 'PerUser': '5.00'}",165,{'PerMillion': '2900'}
383,2021-01-16,"{'PerMillion': '371', 'PerUser': '4.70'}",149,{'PerMillion': '3100'}
384,2021-01-17,"{'PerMillion': '380', 'PerUser': '4.80'}",152,{'PerMillion': '3100'}
385,2021-01-18,"{'PerMillion': '404', 'PerUser': '5.40'}",140,{'PerMillion': '3400'}
386,2021-01-19,"{'PerMillion': '360', 'PerUser': '5.30'}",139,{'PerMillion': '3100'}
387,2021-01-20,"{'PerMillion': '364', 'PerUser': '5.70'}",149,{'PerMillion': '2900'}
388,2021-01-21,"{'PerMillion': '294', 'PerUser': '4.70'}",157,{'PerMillion': '2900'}
389,2021-01-22,"{'PerMillion': '316', 'PerUser': '5.10'}",164,{'PerMillion': '2800'}
390,2021-01-23,"{'PerMillion': '353', 'PerUser': '5.00'}",159,{'PerMillion': '2800'}
391,2021-01-24,"{'PerMillion': '419', 'PerUser': '5.20'}",137,{'PerMillion': '3200'}
392,2021-01-25,"{'PerMillion': '352', 'PerUser': '5.10'}",139,{'PerMillion': '3200'}
393,2021-01-26,"{'PerMillion': '349', 'PerUser': '5.30'}",150,{'PerMillion': '3000'}
394,2021-01-27,"{'PerMillion': '324', 'PerUser': '5.00'}",156,{'PerMillion': '3000'}
395,2021-01-28,"{'PerMillion': '316', 'PerUser': '4.70'}",158,{'PerMillion': '3100'}
396,2021-01-29,"{'PerMillion': '316', 'PerUser': '4.90'}",163,{'PerMillion': '2900'}
397,2021-01-30,"{'PerMillion': '427', 'PerUser': '5.50'}",140,{'PerMillion': '3100'}
398,2021-01-31,"{'PerMillion': '413', 'PerUser': '4.80'}",130,{'PerMillion': '3400'}
399,2021-02-01,"{'PerMillion': '357', 'PerUser': '5.10'}",141,{'PerMillion': '3200'}
400,2021-02-02,"{'PerMillion': '345', 'PerUser': '5.60'}",152,{'PerMillion': '2900'}
401,2021-02-03,"{'PerMillion': '290', 'PerUser': '5.00'}",168,{'PerMillion': '2700'}
402,2021-02-04,"{'PerMillion': '355', 'PerUser': '4.80'}",138,{'PerMillion': '3400'}
403,2021-02-05,"{'PerMillion': '272', 'PerUser': '4.40'}",171,{'PerMillion': '2800'}
404,2021-02-06,"{'PerMillion': '425', 'PerUser': '5.20'}",133,{'PerMillion': '3200'}
405,2021-02-07,"{'PerMillion': '373', 'PerUser': '4.50'}",141,{'PerMillion': '3300'}
406,2021-02-08,"{'PerMillion': '325', 'PerUser': '4.90'}",148,{'PerMillion': '3100'}
407,2021-02-09,"{'PerMillion': '371', 'PerUser': '4.80'}",124,{'PerMillion': '3500'}
408,2021-02-10,"{'PerMillion': '369', 'PerUser': '5.20'}",138,{'PerMillion': '3300'}
409,2021-02-11,"{'PerMillion': '359', 'PerUser': '4.80'}",127,{'PerMillion': '3300'}
410,2021-02-12,"{'PerMillion': '310', 'PerUser': '4.50'}",148,{'PerMillion': '3000'}
411,2021-02-13,"{'PerMillion': '260', 'PerUser': '4.60'}",165,{'PerMillion': '2600'}
412,2021-02-14,"{'PerMillion': '447', 'PerUser': '5.60'}",135,{'PerMillion': '3200'}
413,2021-02-15,"{'PerMillion': '353', 'PerUser': '4.70'}",141,{'PerMillion': '3400'}
414,2021-02-16,"{'PerMillion': '368', 'PerUser': '4.80'}",126,{'PerMillion': '3600'}
415,2021-02-17,"{'PerMillion': '387', 'PerUser': '5.40'}",136,{'PerMillion': '3300'}
416,2021-02-18,"{'PerMillion': '336', 'PerUser': '5.00'}",147,{'PerMillion': '3200'}
417,2021-02-19,"{'PerMillion': '351', 'PerUser': '5.00'}",140,{'PerMillion': '3200'}
418,2021-02-20,"{'PerMillion': '390', 'PerUser': '4.60'}",133,{'PerMillion': '3400'}
419,2021-02-21,"{'PerMillion': '578', 'PerUser': '5.30'}",107,{'PerMillion': '4300'}
420,2021-02-22,"{'PerMillion': '332', 'PerUser': '4.90'}",141,{'PerMillion': '3200'}
421,2021-02-23,"{'PerMillion': '357', 'PerUser': '4.20'}",123,{'PerMillion': '3900'}
422,2021-02-24,"{'PerMillion': '360', 'PerUser': '5.40'}",141,{'PerMillion': '3100'}
423,2021-02-25,"{'PerMillion': '400', 'PerUser': '5.80'}",135,{'PerMillion': '3200'}
424,2021-02-26,"{'PerMillion': '438', 'PerUser': '5.20'}",124,{'PerMillion': '3800'}
425,2021-02-27,"{'PerMillion': '513', 'PerUser': '5.50'}",124,{'PerMillion': '3700'}
426,2021-02-28,"{'PerMillion': '433', 'PerUser': '4.90'}",133,{'PerMillion': '3500'}
427,2021-03-01,"{'PerMillion': '325', 'PerUser': '4.80'}",138,{'PerMillion': '3200'}
428,2021-03-02,"{'PerMillion': '313', 'PerUser': '4.50'}",141,{'PerMillion': '3300'}
429,2021-03-03,"{'PerMillion': '333', 'PerUser': '4.90'}",144,{'PerMillion': '3200'}
430,2021-03-04,"{'PerMillion': '381', 'PerUser': '5.30'}",135,{'PerMillion': '3400'}
431,2021-03-05,"{'PerMillion': '293', 'PerUser': '5.00'}",169,{'PerMillion': '2700'}
432,2021-03-06,"{'PerMillion': '428', 'PerUser': '5.20'}",138,{'PerMillion': '3200'}
433,2021-03-07,"{'PerMillion': '530', 'PerUser': '5.60'}",119,{'PerMillion': '3700'}
434,2021-03-08,"{'PerMillion': '358', 'PerUser': '5.10'}",140,{'PerMillion': '3300'}
435,2021-03-09,"{'PerMillion': '358', 'PerUser': '5.20'}",142,{'PerMillion': '3200'}
436,2021-03-10,"{'PerMillion': '320', 'PerUser': '4.80'}",149,{'PerMillion': '3200'}
437,2021-03-11,"{'PerMillion': '354', 'PerUser': '5.10'}",136,{'PerMillion': '3200'}
438,2021-03-12,"{'PerMillion': '399', 'PerUser': '5.20'}",136,{'PerMillion': '3500'}
439,2021-03-13,"{'PerMillion': '378', 'PerUser': '5.00'}",145,{'PerMillion': '3000'}
440,2021-03-14,"{'PerMillion': '470', 'PerUser': '5.50'}",136,{'PerMillion': '3400'}
441,2021-03-15,"{'PerMillion': '394', 'PerUser': '5.20'}",128,{'PerMillion': '3600'}
442,2021-03-16,"{'PerMillion': '360', 'PerUser': '5.10'}",139,{'PerMillion': '3300'}
443,2021-03-17,"{'PerMillion': '440', 'PerUser': '6.10'}",133,{'PerMillion': '3400'}
444,2021-03-18,"{'PerMillion': '353', 'PerUser': '4.90'}",135,{'PerMillion': '3300'}
445,2021-03-19,"{'PerMillion': '349', 'PerUser': '4.90'}",141,{'PerMillion': '3200'}
446,2021-03-20,"{'PerMillion': '426', 'PerUser': '4.70'}",129,{'PerMillion': '3500'}
447,2021-03-21,"{'PerMillion': '431', 'PerUser': '4.80'}",130,{'PerMillion': '3600'}
448,2021-03-22,"{'PerMillion': '365', 'PerUser': '4.70'}",127,{'PerMillion': '3700'}
449,2021-03-23,"{'PerMillion': '338', 'PerUser': '5.00'}",145,{'PerMillion': '3200'}
450,2021-03-24,"{'PerMillion': '382', 'PerUser': '5.10'}",124,{'PerMillion': '3500'}
451,2021-03-25,"{'PerMillion': '413', 'PerUser': '5.40'}",130,{'PerMillion': '3500'}
452,2021-03-26,"{'PerMillion': '360', 'PerUser': '4.80'}",133,{'PerMillion': '3400'}
453,2021-03-27,"{'PerMillion': '539', 'PerUser': '5.80'}",120,{'PerMillion': '3600'}
454,2021-03-28,"{'PerMillion': '463', 'PerUser': '4.90'}",123,{'PerMillion': '3800'}
455,2021-03-29,"{'PerMillion': '427', 'PerUser': '5.20'}",119,{'PerMillion': '3800'}
456,2021-03-30,"{'PerMillion': '363', 'PerUser': '4.60'}",127,{'PerMillion': '3700'}
457,2021-03-31,"{'PerMillion': '415', 'PerUser': '5.50'}",130,{'PerMillion': '3500'}
458,2021-04-01,"{'PerMillion': '381', 'PerUser': '5.20'}",139,{'PerMillion': '3400'}
459,2021-04-02,"{'PerMillion': '446', 'PerUser': '5.70'}",129,{'PerMillion': '3500'}
460,2021-04-03,"{'PerMillion': '452', 'PerUser': '5.30'}",133,{'PerMillion': '3400'}
461,2021-04-04,"{'PerMillion': '547', 'PerUser': '5.40'}",113,{'PerMillion': '4000'}
462,2021-04-05,"{'PerMillion': '379', 'PerUser': '5.00'}",133,{'PerMillion': '3500'}
463,2021-04-06,"{'PerMillion': '410', 'PerUser': '5.10'}",115,{'PerMillion': '3800'}
464,2021-04-07,"{'PerMillion': '380', 'PerUser': '5.40'}",132,{'PerMillion': '3400'}
465,2021-04-08,"{'PerMillion': '382', 'PerUser': '6.00'}",143,{'PerMillion': '3000'}
466,2021-04-09,"{'PerMillion': '353', 'PerUser': '4.60'}",138,{'PerMillion': '3500'}
467,2021-04-10,"{'PerMillion': '440', 'PerUser': '5.00'}",129,{'PerMillion': '3500'}
468,2021-04-11,"{'PerMillion': '551', 'PerUser': '5.60'}",113,{'PerMillion': '3900'}
469,2021-04-12,"{'PerMillion': '349', 'PerUser': '4.80'}",136,{'PerMillion': '3400'}
470,2021-04-13,"{'PerMillion': '374', 'PerUser': '4.70'}",119,{'PerMillion': '3700'}
471,2021-04-14,"{'PerMillion': '454', 'PerUser': '5.60'}",120,{'PerMillion': '3800'}
472,2021-04-15,"{'PerMillion': '350', 'PerUser': '4.80'}",137,{'PerMillion': '3400'}
473,2021-04-16,"{'PerMillion': '324', 'PerUser': '5.10'}",158,{'PerMillion': '2800'}
474,2021-04-17,"{'PerMillion': '485', 'PerUser': '5.10'}",119,{'PerMillion': '3800'}
475,2021-04-18,"{'PerMillion': '459', 'PerUser': '5.50'}",133,{'PerMillion': '3200'}
476,2021-04-19,"{'PerMillion': '383', 'PerUser': '5.70'}",142,{'PerMillion': '3200'}
477,2021-04-20,"{'PerMillion': '459', 'PerUser': '5.50'}",110,{'PerMillion': '3900'}
478,2021-04-21,"{'PerMillion': '410', 'PerUser': '5.30'}",128,{'PerMillion': '3600'}
479,2021-04-22,"{'PerMillion': '324', 'PerUser': '4.90'}",146,{'PerMillion': '3000'}
480,2021-04-23,"{'PerMillion': '395', 'PerUser': '5.10'}",136,{'PerMillion': '3500'}
481,2021-04-24,"{'PerMillion': '490', 'PerUser': '5.40'}",122,{'PerMillion': '3500'}
482,2021-04-25,"{'PerMillion': '452', 'PerUser': '5.30'}",128,{'PerMillion': '3400'}
483,2021-04-26,"{'PerMillion': '355', 'PerUser': '4.90'}",136,{'PerMillion': '3400'}
484,2021-04-27,"{'PerMillion': '358', 'PerUser': '5.10'}",135,{'PerMillion': '3300'}
485,2021-04-28,"{'PerMillion': '350', 'PerUser': '5.10'}",138,{'PerMillion': '3200'}
486,2021-04-29,"{'PerMillion': '399', 'PerUser': '4.80'}",120,{'PerMillion': '3700'}
487,2021-04-30,"{'PerMillion': '398', 'PerUser': '5.00'}",132,{'PerMillion': '3600'}
488,2021-05-01,"{'PerMillion': '485', 'PerUser': '4.30'}",106,{'PerMillion': '4500'}
489,2021-05-02,"{'PerMillion': '556', 'PerUser': '5.10'}",108,{'PerMillion': '4300'}
490,2021-05-03,"{'PerMillion': '385', 'PerUser': '4.80'}",122,{'PerMillion': '3800'}
491,2021-05-04,"{'PerMillion': '424', 'PerUser': '5.00'}",120,{'PerMillion': '4000'}
492,2021-05-05,"{'PerMillion': '382', 'PerUser': '4.80'}",126,{'PerMillion': '3700'}
493,2021-05-06,"{'PerMillion': '411', 'PerUser': '5.20'}",124,{'PerMillion': '3700'}
494,2021-05-07,"{'PerMillion': '384', 'PerUser': '4.90'}",128,{'PerMillion': '3500'}
495,2021-05-08,"{'PerMillion': '559', 'PerUser': '6.00'}",113,{'PerMillion': '3800'}
496,2021-05-09,"{'PerMillion': '579', 'PerUser': '5.30'}",106,{'PerMillion': '4300'}
497,2021-05-10,"{'PerMillion': '468', 'PerUser': '5.30'}",109,{'PerMillion': '4200'}
498,2021-05-11,"{'PerMillion': '494', 'PerUser': '5.70'}",114,{'PerMillion': '4100'}
499,2021-05-12,"{'PerMillion': '452', 'PerUser': '5.10'}",111,{'PerMillion': '4200'}
500,2021-05-13,"{'PerMillion': '450', 'PerUser': '4.80'}",107,{'PerMillion': '4300'}
501,2021-05-14,"{'PerMillion': '438', 'PerUser': '5.10'}",117,{'PerMillion': '3900'}
502,2021-05-15,"{'PerMillion': '630', 'PerUser': '5.70'}",100,{'PerMillion': '4400'}
503,2021-05-16,"{'PerMillion': '502', 'PerUser': '5.20'}",118,{'PerMillion': '3900'}
504,2021-05-17,"{'PerMillion': '457', 'PerUser': '5.10'}",113,{'PerMillion': '4300'}
505,2021-05-18,"{'PerMillion': '478', 'PerUser': '5.10'}",108,{'PerMillion': '4400'}
506,2021-05-19,"{'PerMillion': '598', 'PerUser': '5.90'}",97,{'PerMillion': '4700'}
507,2021-05-20,"{'PerMillion': '459', 'PerUser': '5.20'}",118,{'PerMillion': '4100'}
508,2021-05-21,"{'PerMillion': '450', 'PerUser': '4.50'}",103,{'PerMillion': '4600'}
