,Date,PageViews,Rank,Reach
172,2020-06-19,"{'PerMillion': '29', 'PerUser': '3.40'}",1673,{'PerMillion': '330'}
173,2020-06-20,"{'PerMillion': '30', 'PerUser': '3.60'}",1848,{'PerMillion': '300'}
174,2020-06-21,"{'PerMillion': '37', 'PerUser': '4.30'}",1731,{'PerMillion': '300'}
175,2020-06-22,"{'PerMillion': '39', 'PerUser': '4.30'}",1438,{'PerMillion': '380'}
176,2020-06-23,"{'PerMillion': '33', 'PerUser': '3.30'}",1387,{'PerMillion': '420'}
177,2020-06-24,"{'PerMillion': '42', 'PerUser': '3.40'}",1093,{'PerMillion': '520'}
178,2020-06-25,"{'PerMillion': '47', 'PerUser': '3.90'}",1075,{'PerMillion': '490'}
179,2020-06-26,"{'PerMillion': '39', 'PerUser': '3.80'}",1349,{'PerMillion': '420'}
180,2020-06-27,"{'PerMillion': '31', 'PerUser': '2.80'}",1451,{'PerMillion': '410'}
181,2020-06-28,"{'PerMillion': '30', 'PerUser': '3.30'}",1756,{'PerMillion': '330'}
182,2020-06-29,"{'PerMillion': '32', 'PerUser': '3.10'}",1352,{'PerMillion': '430'}
183,2020-06-30,"{'PerMillion': '41', 'PerUser': '3.90'}",1277,{'PerMillion': '440'}
184,2020-07-01,"{'PerMillion': '41', 'PerUser': '3.80'}",1190,{'PerMillion': '460'}
185,2020-07-02,"{'PerMillion': '44', 'PerUser': '4.20'}",1276,{'PerMillion': '440'}
186,2020-07-03,"{'PerMillion': '30', 'PerUser': '3.90'}",1883,{'PerMillion': '300'}
187,2020-07-04,"{'PerMillion': '40', 'PerUser': '3.70'}",1467,{'PerMillion': '380'}
188,2020-07-05,"{'PerMillion': '51', 'PerUser': '3.90'}",1185,{'PerMillion': '470'}
189,2020-07-06,"{'PerMillion': '39', 'PerUser': '3.10'}",1118,{'PerMillion': '530'}
190,2020-07-07,"{'PerMillion': '39', 'PerUser': '3.60'}",1254,{'PerMillion': '460'}
191,2020-07-08,"{'PerMillion': '39', 'PerUser': '3.10'}",1113,{'PerMillion': '540'}
192,2020-07-09,"{'PerMillion': '39', 'PerUser': '3.20'}",1118,{'PerMillion': '520'}
