,Date,PageViews,Rank,Reach
158,2020-06-05,"{'PerMillion': '2.7', 'PerUser': '1.80'}",13457,{'PerMillion': '60'}
159,2020-06-06,"{'PerMillion': '5', 'PerUser': '2.00'}",9308,{'PerMillion': '75'}
160,2020-06-07,"{'PerMillion': '1.1', 'PerUser': '2.00'}",37618,{'PerMillion': '30'}
161,2020-06-08,"{'PerMillion': '2', 'PerUser': '1.50'}",16687,{'PerMillion': '54'}
162,2020-06-09,"{'PerMillion': '6.2', 'PerUser': '3.50'}",8871,{'PerMillion': '72'}
163,2020-06-10,"{'PerMillion': '2.3', 'PerUser': '2.00'}",19726,{'PerMillion': '38'}
164,2020-06-11,"{'PerMillion': '6.7', 'PerUser': '3.00'}",6496,{'PerMillion': '100'}
165,2020-06-12,"{'PerMillion': '4.2', 'PerUser': '1.90'}",8717,{'PerMillion': '87'}
166,2020-06-13,"{'PerMillion': '3.4', 'PerUser': '1.60'}",10579,{'PerMillion': '77'}
167,2020-06-14,"{'PerMillion': '4.5', 'PerUser': '2.00'}",8979,{'PerMillion': '84'}
168,2020-06-15,"{'PerMillion': '4.5', 'PerUser': '2.00'}",8615,{'PerMillion': '86'}
169,2020-06-16,"{'PerMillion': '10', 'PerUser': '3.30'}",4725,{'PerMillion': '130'}
170,2020-06-17,"{'PerMillion': '6.5', 'PerUser': '1.90'}",5241,{'PerMillion': '140'}
171,2020-06-18,"{'PerMillion': '11', 'PerUser': '5.00'}",5963,{'PerMillion': '96'}
172,2020-06-19,"{'PerMillion': '5.9', 'PerUser': '3.20'}",8858,{'PerMillion': '74'}
173,2020-06-20,"{'PerMillion': '3.7', 'PerUser': '1.60'}",9769,{'PerMillion': '80'}
174,2020-06-21,"{'PerMillion': '7.6', 'PerUser': '2.00'}",5318,{'PerMillion': '130'}
175,2020-06-22,"{'PerMillion': '7.6', 'PerUser': '1.80'}",4169,{'PerMillion': '180'}
176,2020-06-23,"{'PerMillion': '7.2', 'PerUser': '2.00'}",4704,{'PerMillion': '150'}
177,2020-06-24,"{'PerMillion': '6', 'PerUser': '2.00'}",7035,{'PerMillion': '100'}
178,2020-06-25,"{'PerMillion': '13', 'PerUser': '4.00'}",4291,{'PerMillion': '140'}
179,2020-06-26,"{'PerMillion': '7.9', 'PerUser': '2.10'}",4580,{'PerMillion': '150'}
180,2020-06-27,"{'PerMillion': '5.4', 'PerUser': '2.90'}",9955,{'PerMillion': '67'}
181,2020-06-28,"{'PerMillion': '6', 'PerUser': '2.00'}",6776,{'PerMillion': '110'}
182,2020-06-29,"{'PerMillion': '4.7', 'PerUser': '2.30'}",8541,{'PerMillion': '86'}
183,2020-06-30,"{'PerMillion': '7.5', 'PerUser': '3.00'}",6562,{'PerMillion': '100'}
184,2020-07-01,"{'PerMillion': '3.5', 'PerUser': '3.00'}",12858,{'PerMillion': '58'}
185,2020-07-02,"{'PerMillion': '16', 'PerUser': '5.30'}",4448,{'PerMillion': '130'}
