,Date,PageViews,Rank,Reach
192,2020-07-09,"{'PerMillion': '2.1', 'PerUser': '1.90'}",18203,{'PerMillion': '48'}
193,2020-07-10,"{'PerMillion': '3', 'PerUser': '2.00'}",15660,{'PerMillion': '50'}
194,2020-07-11,"{'PerMillion': '2.4', 'PerUser': '2.00'}",16649,{'PerMillion': '50'}
195,2020-07-12,"{'PerMillion': '2.8', 'PerUser': '2.00'}",14639,{'PerMillion': '60'}
196,2020-07-13,"{'PerMillion': '2', 'PerUser': '1.00'}",20855,{'PerMillion': '50'}
197,2020-07-14,"{'PerMillion': '1.3', 'PerUser': '1.00'}",28931,{'PerMillion': '37'}
198,2020-07-15,"{'PerMillion': '1.2', 'PerUser': '2.00'}",33454,{'PerMillion': '30'}
199,2020-07-16,"{'PerMillion': '1.3', 'PerUser': '2.00'}",30316,{'PerMillion': '33'}
200,2020-07-17,"{'PerMillion': '1.4', 'PerUser': '2.00'}",26875,{'PerMillion': '39'}
201,2020-07-18,"{'PerMillion': '2.3', 'PerUser': '1.00'}",16484,{'PerMillion': '60'}
202,2020-07-19,"{'PerMillion': '2.9', 'PerUser': '2.00'}",18846,{'PerMillion': '50'}
203,2020-07-20,"{'PerMillion': '1.9', 'PerUser': '1.50'}",16744,{'PerMillion': '57'}
204,2020-07-21,"{'PerMillion': '2.4', 'PerUser': '1.00'}",12463,{'PerMillion': '76'}
205,2020-07-22,"{'PerMillion': '1.2', 'PerUser': '2.00'}",32948,{'PerMillion': '32'}
206,2020-07-23,"{'PerMillion': '3', 'PerUser': '2.00'}",13907,{'PerMillion': '60'}
207,2020-07-24,"{'PerMillion': '2.2', 'PerUser': '2.00'}",20916,{'PerMillion': '44'}
208,2020-07-25,"{'PerMillion': '2.8', 'PerUser': '2.00'}",15112,{'PerMillion': '57'}
209,2020-07-26,"{'PerMillion': '3.1', 'PerUser': '1.70'}",12462,{'PerMillion': '67'}
210,2020-07-27,"{'PerMillion': '1.7', 'PerUser': '2.00'}",27040,{'PerMillion': '35'}
211,2020-07-28,"{'PerMillion': '2.8', 'PerUser': '2.00'}",13202,{'PerMillion': '67'}
212,2020-07-29,"{'PerMillion': '2.4', 'PerUser': '1.80'}",15641,{'PerMillion': '58'}
213,2020-07-30,"{'PerMillion': '1.4', 'PerUser': '1.00'}",26263,{'PerMillion': '43'}
214,2020-07-31,"{'PerMillion': '3.3', 'PerUser': '1.00'}",9703,{'PerMillion': '100'}
215,2020-08-01,"{'PerMillion': '2.2', 'PerUser': '2.00'}",20279,{'PerMillion': '47'}
