,Date,PageViews,Rank,Reach
263,2020-09-18,"{'PerMillion': '7.7', 'PerUser': '2.00'}",5418,{'PerMillion': '100'}
264,2020-09-19,"{'PerMillion': '7.8', 'PerUser': '4.50'}",9491,{'PerMillion': '63'}
265,2020-09-20,"{'PerMillion': '11', 'PerUser': '4.90'}",7358,{'PerMillion': '79'}
266,2020-09-21,"{'PerMillion': '9.7', 'PerUser': '4.80'}",6814,{'PerMillion': '86'}
267,2020-09-22,"{'PerMillion': '9.4', 'PerUser': '3.90'}",6092,{'PerMillion': '100'}
268,2020-09-23,"{'PerMillion': '8.6', 'PerUser': '4.20'}",7092,{'PerMillion': '86'}
269,2020-09-24,"{'PerMillion': '12', 'PerUser': '4.70'}",5396,{'PerMillion': '110'}
270,2020-09-25,"{'PerMillion': '9.5', 'PerUser': '5.30'}",7633,{'PerMillion': '75'}
271,2020-09-26,"{'PerMillion': '3.7', 'PerUser': '3.00'}",14284,{'PerMillion': '53'}
272,2020-09-27,"{'PerMillion': '12', 'PerUser': '4.30'}",5969,{'PerMillion': '99'}
273,2020-09-28,"{'PerMillion': '7.4', 'PerUser': '3.90'}",7806,{'PerMillion': '82'}
274,2020-09-29,"{'PerMillion': '8.2', 'PerUser': '3.60'}",6603,{'PerMillion': '96'}
275,2020-09-30,"{'PerMillion': '6.6', 'PerUser': '6.70'}",13799,{'PerMillion': '42'}
276,2020-10-01,"{'PerMillion': '7.6', 'PerUser': '3.40'}",7002,{'PerMillion': '94'}
277,2020-10-02,"{'PerMillion': '9.1', 'PerUser': '4.10'}",6880,{'PerMillion': '89'}
278,2020-10-03,"{'PerMillion': '14', 'PerUser': '6.10'}",6478,{'PerMillion': '83'}
279,2020-10-04,"{'PerMillion': '5.6', 'PerUser': '3.70'}",11922,{'PerMillion': '55'}
280,2020-10-05,"{'PerMillion': '8.8', 'PerUser': '4.00'}",6285,{'PerMillion': '98'}
281,2020-10-06,"{'PerMillion': '6.7', 'PerUser': '3.90'}",8732,{'PerMillion': '76'}
282,2020-10-07,"{'PerMillion': '13', 'PerUser': '6.00'}",6126,{'PerMillion': '92'}
283,2020-10-08,"{'PerMillion': '8.4', 'PerUser': '4.50'}",7904,{'PerMillion': '80'}
284,2020-10-09,"{'PerMillion': '12', 'PerUser': '4.60'}",5451,{'PerMillion': '110'}
285,2020-10-10,"{'PerMillion': '7.6', 'PerUser': '4.20'}",9283,{'PerMillion': '68'}
286,2020-10-11,"{'PerMillion': '9', 'PerUser': '3.80'}",7068,{'PerMillion': '89'}
287,2020-10-12,"{'PerMillion': '12', 'PerUser': '4.10'}",4725,{'PerMillion': '130'}
288,2020-10-13,"{'PerMillion': '6.2', 'PerUser': '3.50'}",8489,{'PerMillion': '81'}
289,2020-10-14,"{'PerMillion': '5.9', 'PerUser': '3.00'}",8159,{'PerMillion': '87'}
290,2020-10-15,"{'PerMillion': '8.3', 'PerUser': '3.40'}",6159,{'PerMillion': '110'}
291,2020-10-16,"{'PerMillion': '10', 'PerUser': '3.60'}",5139,{'PerMillion': '120'}
292,2020-10-17,"{'PerMillion': '7.5', 'PerUser': '3.90'}",8960,{'PerMillion': '71'}
293,2020-10-18,"{'PerMillion': '10', 'PerUser': '4.30'}",6759,{'PerMillion': '89'}
294,2020-10-19,"{'PerMillion': '4.8', 'PerUser': '2.40'}",8464,{'PerMillion': '91'}
295,2020-10-20,"{'PerMillion': '9.3', 'PerUser': '3.80'}",6020,{'PerMillion': '110'}
296,2020-10-21,"{'PerMillion': '11', 'PerUser': '5.40'}",6825,{'PerMillion': '87'}
297,2020-10-22,"{'PerMillion': '5.8', 'PerUser': '2.70'}",7767,{'PerMillion': '94'}
298,2020-10-23,"{'PerMillion': '9.6', 'PerUser': '3.60'}",5614,{'PerMillion': '110'}
299,2020-10-24,"{'PerMillion': '15', 'PerUser': '5.00'}",5211,{'PerMillion': '110'}
300,2020-10-25,"{'PerMillion': '11', 'PerUser': '3.70'}",5917,{'PerMillion': '110'}
301,2020-10-26,"{'PerMillion': '7.4', 'PerUser': '2.00'}",5534,{'PerMillion': '100'}
302,2020-10-27,"{'PerMillion': '9.1', 'PerUser': '3.70'}",5915,{'PerMillion': '110'}
303,2020-10-28,"{'PerMillion': '6.5', 'PerUser': '3.60'}",8351,{'PerMillion': '82'}
304,2020-10-29,"{'PerMillion': '7.8', 'PerUser': '5.30'}",9557,{'PerMillion': '67'}
305,2020-10-30,"{'PerMillion': '11', 'PerUser': '5.30'}",6457,{'PerMillion': '92'}
306,2020-10-31,"{'PerMillion': '8.8', 'PerUser': '4.10'}",7753,{'PerMillion': '81'}
307,2020-11-01,"{'PerMillion': '11', 'PerUser': '3.80'}",5974,{'PerMillion': '100'}
308,2020-11-02,"{'PerMillion': '6.7', 'PerUser': '3.60'}",8237,{'PerMillion': '84'}
309,2020-11-03,"{'PerMillion': '7', 'PerUser': '3.30'}",7384,{'PerMillion': '93'}
310,2020-11-04,"{'PerMillion': '5.9', 'PerUser': '4.20'}",10642,{'PerMillion': '63'}
311,2020-11-05,"{'PerMillion': '13', 'PerUser': '6.30'}",6065,{'PerMillion': '92'}
312,2020-11-06,"{'PerMillion': '8.5', 'PerUser': '3.50'}",6408,{'PerMillion': '100'}
313,2020-11-07,"{'PerMillion': '5.1', 'PerUser': '3.00'}",11847,{'PerMillion': '59'}
314,2020-11-08,"{'PerMillion': '13', 'PerUser': '5.00'}",6111,{'PerMillion': '96'}
315,2020-11-09,"{'PerMillion': '9.9', 'PerUser': '3.90'}",5724,{'PerMillion': '110'}
316,2020-11-10,"{'PerMillion': '5.7', 'PerUser': '3.50'}",9750,{'PerMillion': '73'}
317,2020-11-11,"{'PerMillion': '4.3', 'PerUser': '4.00'}",13801,{'PerMillion': '52'}
318,2020-11-12,"{'PerMillion': '3', 'PerUser': '2.80'}",16982,{'PerMillion': '48'}
319,2020-11-13,"{'PerMillion': '6.5', 'PerUser': '4.30'}",10502,{'PerMillion': '64'}
320,2020-11-14,"{'PerMillion': '10', 'PerUser': '4.80'}",7640,{'PerMillion': '79'}
321,2020-11-15,"{'PerMillion': '6.9', 'PerUser': '3.30'}",8644,{'PerMillion': '79'}
322,2020-11-16,"{'PerMillion': '9.4', 'PerUser': '4.50'}",6939,{'PerMillion': '92'}
323,2020-11-17,"{'PerMillion': '8.6', 'PerUser': '5.70'}",9305,{'PerMillion': '67'}
324,2020-11-18,"{'PerMillion': '4.3', 'PerUser': '3.50'}",13641,{'PerMillion': '55'}
325,2020-11-19,"{'PerMillion': '8.5', 'PerUser': '4.90'}",8446,{'PerMillion': '75'}
326,2020-11-20,"{'PerMillion': '3.4', 'PerUser': '3.00'}",16431,{'PerMillion': '48'}
327,2020-11-21,"{'PerMillion': '11', 'PerUser': '5.30'}",7722,{'PerMillion': '77'}
328,2020-11-22,"{'PerMillion': '11', 'PerUser': '3.00'}",4841,{'PerMillion': '140'}
329,2020-11-23,"{'PerMillion': '6.4', 'PerUser': '3.00'}",7468,{'PerMillion': '97'}
330,2020-11-24,"{'PerMillion': '11', 'PerUser': '5.80'}",6884,{'PerMillion': '88'}
331,2020-11-25,"{'PerMillion': '11', 'PerUser': '6.70'}",7956,{'PerMillion': '73'}
332,2020-11-26,"{'PerMillion': '6.4', 'PerUser': '6.00'}",13513,{'PerMillion': '47'}
333,2020-11-27,"{'PerMillion': '9.4', 'PerUser': '4.90'}",7735,{'PerMillion': '83'}
334,2020-11-28,"{'PerMillion': '9.8', 'PerUser': '5.00'}",7839,{'PerMillion': '79'}
335,2020-11-29,"{'PerMillion': '11', 'PerUser': '6.30'}",8717,{'PerMillion': '67'}
336,2020-11-30,"{'PerMillion': '5.6', 'PerUser': '3.50'}",9691,{'PerMillion': '75'}
337,2020-12-01,"{'PerMillion': '6.7', 'PerUser': '4.20'}",9528,{'PerMillion': '72'}
338,2020-12-02,"{'PerMillion': '9.8', 'PerUser': '4.40'}",6477,{'PerMillion': '99'}
339,2020-12-03,"{'PerMillion': '6.5', 'PerUser': '3.90'}",9366,{'PerMillion': '74'}
340,2020-12-04,"{'PerMillion': '4.9', 'PerUser': '3.40'}",11789,{'PerMillion': '63'}
341,2020-12-05,"{'PerMillion': '10', 'PerUser': '6.00'}",8827,{'PerMillion': '66'}
342,2020-12-06,"{'PerMillion': '20', 'PerUser': '6.10'}",4280,{'PerMillion': '130'}
343,2020-12-07,"{'PerMillion': '11', 'PerUser': '5.00'}",6237,{'PerMillion': '100'}
344,2020-12-08,"{'PerMillion': '11', 'PerUser': '4.60'}",6040,{'PerMillion': '110'}
345,2020-12-09,"{'PerMillion': '12', 'PerUser': '5.90'}",6536,{'PerMillion': '92'}
346,2020-12-10,"{'PerMillion': '13', 'PerUser': '6.30'}",6183,{'PerMillion': '93'}
347,2020-12-11,"{'PerMillion': '5.9', 'PerUser': '3.00'}",8287,{'PerMillion': '87'}
348,2020-12-12,"{'PerMillion': '13', 'PerUser': '5.70'}",6252,{'PerMillion': '91'}
349,2020-12-13,"{'PerMillion': '13', 'PerUser': '3.80'}",4612,{'PerMillion': '130'}
350,2020-12-14,"{'PerMillion': '13', 'PerUser': '4.50'}",4670,{'PerMillion': '130'}
351,2020-12-15,"{'PerMillion': '7.7', 'PerUser': '3.30'}",6647,{'PerMillion': '100'}
352,2020-12-16,"{'PerMillion': '9.7', 'PerUser': '4.00'}",6073,{'PerMillion': '110'}
353,2020-12-17,"{'PerMillion': '8.3', 'PerUser': '3.60'}",6718,{'PerMillion': '99'}
354,2020-12-18,"{'PerMillion': '7.1', 'PerUser': '3.80'}",8596,{'PerMillion': '80'}
355,2020-12-19,"{'PerMillion': '8.4', 'PerUser': '3.30'}",7039,{'PerMillion': '95'}
356,2020-12-20,"{'PerMillion': '7.3', 'PerUser': '3.90'}",9443,{'PerMillion': '70'}
357,2020-12-21,"{'PerMillion': '7.6', 'PerUser': '5.00'}",10081,{'PerMillion': '67'}
358,2020-12-22,"{'PerMillion': '5.1', 'PerUser': '3.40'}",11358,{'PerMillion': '65'}
359,2020-12-23,"{'PerMillion': '4.4', 'PerUser': '2.90'}",11731,{'PerMillion': '66'}
360,2020-12-24,"{'PerMillion': '6.8', 'PerUser': '3.30'}",8484,{'PerMillion': '81'}
361,2020-12-25,"{'PerMillion': '11', 'PerUser': '4.00'}",6314,{'PerMillion': '100'}
362,2020-12-26,"{'PerMillion': '14', 'PerUser': '4.40'}",5000,{'PerMillion': '120'}
363,2020-12-27,"{'PerMillion': '11', 'PerUser': '3.20'}",5099,{'PerMillion': '130'}
364,2020-12-28,"{'PerMillion': '5.4', 'PerUser': '3.00'}",9835,{'PerMillion': '79'}
365,2020-12-29,"{'PerMillion': '8', 'PerUser': '4.70'}",9096,{'PerMillion': '74'}
366,2020-12-30,"{'PerMillion': '5.3', 'PerUser': '3.00'}",10876,{'PerMillion': '68'}
367,2020-12-31,"{'PerMillion': '11', 'PerUser': '4.00'}",5906,{'PerMillion': '110'}
368,2021-01-01,"{'PerMillion': '6.2', 'PerUser': '3.00'}",10216,{'PerMillion': '70'}
369,2021-01-02,"{'PerMillion': '6.7', 'PerUser': '3.50'}",9521,{'PerMillion': '75'}
370,2021-01-03,"{'PerMillion': '6.2', 'PerUser': '3.20'}",9777,{'PerMillion': '76'}
371,2021-01-04,"{'PerMillion': '6.6', 'PerUser': '3.00'}",7638,{'PerMillion': '99'}
372,2021-01-05,"{'PerMillion': '12', 'PerUser': '4.90'}",5404,{'PerMillion': '120'}
373,2021-01-06,"{'PerMillion': '16', 'PerUser': '5.00'}",4384,{'PerMillion': '100'}
374,2021-01-07,"{'PerMillion': '9.7', 'PerUser': '4.00'}",6134,{'PerMillion': '110'}
375,2021-01-08,"{'PerMillion': '8.3', 'PerUser': '3.40'}",6556,{'PerMillion': '110'}
376,2021-01-09,"{'PerMillion': '13', 'PerUser': '3.80'}",4609,{'PerMillion': '140'}
377,2021-01-10,"{'PerMillion': '12', 'PerUser': '4.80'}",6162,{'PerMillion': '100'}
378,2021-01-11,"{'PerMillion': '7.5', 'PerUser': '3.00'}",6644,{'PerMillion': '110'}
379,2021-01-12,"{'PerMillion': '5.1', 'PerUser': '3.70'}",11908,{'PerMillion': '64'}
380,2021-01-13,"{'PerMillion': '13', 'PerUser': '5.50'}",5815,{'PerMillion': '110'}
381,2021-01-14,"{'PerMillion': '7', 'PerUser': '4.20'}",9591,{'PerMillion': '74'}
382,2021-01-15,"{'PerMillion': '5.7', 'PerUser': '5.30'}",14524,{'PerMillion': '49'}
383,2021-01-16,"{'PerMillion': '3.7', 'PerUser': '4.00'}",21075,{'PerMillion': '40'}
384,2021-01-17,"{'PerMillion': '5.5', 'PerUser': '4.00'}",13528,{'PerMillion': '59'}
385,2021-01-18,"{'PerMillion': '8.3', 'PerUser': '3.50'}",6753,{'PerMillion': '110'}
386,2021-01-19,"{'PerMillion': '7.8', 'PerUser': '4.20'}",8326,{'PerMillion': '84'}
387,2021-01-20,"{'PerMillion': '6.8', 'PerUser': '4.20'}",9672,{'PerMillion': '74'}
388,2021-01-21,"{'PerMillion': '8.9', 'PerUser': '4.90'}",8089,{'PerMillion': '84'}
389,2021-01-22,"{'PerMillion': '8.5', 'PerUser': '3.30'}",6223,{'PerMillion': '110'}
390,2021-01-23,"{'PerMillion': '4.4', 'PerUser': '3.00'}",15444,{'PerMillion': '53'}
391,2021-01-24,"{'PerMillion': '11', 'PerUser': '4.10'}",6257,{'PerMillion': '100'}
392,2021-01-25,"{'PerMillion': '7.1', 'PerUser': '3.20'}",7315,{'PerMillion': '100'}
393,2021-01-26,"{'PerMillion': '8.6', 'PerUser': '4.80'}",8431,{'PerMillion': '81'}
394,2021-01-27,"{'PerMillion': '14', 'PerUser': '6.40'}",5872,{'PerMillion': '100'}
395,2021-01-28,"{'PerMillion': '4.8', 'PerUser': '3.10'}",11220,{'PerMillion': '71'}
396,2021-01-29,"{'PerMillion': '4.8', 'PerUser': '2.80'}",10357,{'PerMillion': '78'}
397,2021-01-30,"{'PerMillion': '10', 'PerUser': '4.60'}",7309,{'PerMillion': '88'}
398,2021-01-31,"{'PerMillion': '16', 'PerUser': '9.10'}",8350,{'PerMillion': '68'}
399,2021-02-01,"{'PerMillion': '5.7', 'PerUser': '3.50'}",10225,{'PerMillion': '75'}
400,2021-02-02,"{'PerMillion': '6.6', 'PerUser': '3.40'}",8315,{'PerMillion': '91'}
401,2021-02-03,"{'PerMillion': '8.7', 'PerUser': '4.10'}",7076,{'PerMillion': '99'}
402,2021-02-04,"{'PerMillion': '6.2', 'PerUser': '3.00'}",8273,{'PerMillion': '94'}
403,2021-02-05,"{'PerMillion': '6', 'PerUser': '4.00'}",10708,{'PerMillion': '70'}
404,2021-02-06,"{'PerMillion': '5.1', 'PerUser': '4.00'}",16002,{'PerMillion': '50'}
405,2021-02-07,"{'PerMillion': '14', 'PerUser': '8.00'}",8531,{'PerMillion': '69'}
406,2021-02-08,"{'PerMillion': '13', 'PerUser': '7.80'}",7842,{'PerMillion': '77'}
407,2021-02-09,"{'PerMillion': '12', 'PerUser': '5.00'}",5886,{'PerMillion': '110'}
408,2021-02-10,"{'PerMillion': '7.1', 'PerUser': '3.00'}",6866,{'PerMillion': '110'}
409,2021-02-11,"{'PerMillion': '15', 'PerUser': '5.70'}",4859,{'PerMillion': '120'}
410,2021-02-12,"{'PerMillion': '9.2', 'PerUser': '3.30'}",5874,{'PerMillion': '120'}
411,2021-02-13,"{'PerMillion': '8.4', 'PerUser': '4.10'}",7872,{'PerMillion': '90'}
412,2021-02-14,"{'PerMillion': '22', 'PerUser': '6.10'}",3942,{'PerMillion': '140'}
413,2021-02-15,"{'PerMillion': '8.9', 'PerUser': '3.50'}",5996,{'PerMillion': '120'}
414,2021-02-16,"{'PerMillion': '9.4', 'PerUser': '5.30'}",8303,{'PerMillion': '82'}
415,2021-02-17,"{'PerMillion': '7.9', 'PerUser': '3.60'}",7282,{'PerMillion': '100'}
416,2021-02-18,"{'PerMillion': '9.4', 'PerUser': '3.10'}",5004,{'PerMillion': '140'}
417,2021-02-19,"{'PerMillion': '7.1', 'PerUser': '4.30'}",9575,{'PerMillion': '74'}
418,2021-02-20,"{'PerMillion': '10', 'PerUser': '5.60'}",8726,{'PerMillion': '73'}
419,2021-02-21,"{'PerMillion': '8.7', 'PerUser': '4.30'}",8394,{'PerMillion': '81'}
420,2021-02-22,"{'PerMillion': '13', 'PerUser': '6.20'}",6284,{'PerMillion': '100'}
421,2021-02-23,"{'PerMillion': '14', 'PerUser': '5.40'}",5075,{'PerMillion': '120'}
422,2021-02-24,"{'PerMillion': '13', 'PerUser': '6.60'}",6813,{'PerMillion': '89'}
423,2021-02-25,"{'PerMillion': '12', 'PerUser': '5.40'}",6330,{'PerMillion': '100'}
424,2021-02-26,"{'PerMillion': '6.8', 'PerUser': '3.90'}",9884,{'PerMillion': '77'}
425,2021-02-27,"{'PerMillion': '19', 'PerUser': '5.30'}",3928,{'PerMillion': '150'}
426,2021-02-28,"{'PerMillion': '12', 'PerUser': '4.80'}",6565,{'PerMillion': '96'}
427,2021-03-01,"{'PerMillion': '16', 'PerUser': '5.20'}",4095,{'PerMillion': '150'}
428,2021-03-02,"{'PerMillion': '11', 'PerUser': '4.00'}",5390,{'PerMillion': '120'}
429,2021-03-03,"{'PerMillion': '11', 'PerUser': '5.60'}",6781,{'PerMillion': '95'}
430,2021-03-04,"{'PerMillion': '15', 'PerUser': '5.60'}",5048,{'PerMillion': '120'}
431,2021-03-05,"{'PerMillion': '6.1', 'PerUser': '3.40'}",9384,{'PerMillion': '81'}
432,2021-03-06,"{'PerMillion': '8.4', 'PerUser': '5.30'}",11266,{'PerMillion': '63'}
433,2021-03-07,"{'PerMillion': '7.6', 'PerUser': '3.30'}",7860,{'PerMillion': '92'}
434,2021-03-08,"{'PerMillion': '11', 'PerUser': '3.60'}",4750,{'PerMillion': '140'}
435,2021-03-09,"{'PerMillion': '10', 'PerUser': '4.70'}",6581,{'PerMillion': '100'}
436,2021-03-10,"{'PerMillion': '14', 'PerUser': '5.80'}",5378,{'PerMillion': '120'}
437,2021-03-11,"{'PerMillion': '12', 'PerUser': '4.10'}",5110,{'PerMillion': '130'}
438,2021-03-12,"{'PerMillion': '14', 'PerUser': '4.70'}",4789,{'PerMillion': '130'}
439,2021-03-13,"{'PerMillion': '16', 'PerUser': '4.00'}",3902,{'PerMillion': '160'}
440,2021-03-14,"{'PerMillion': '13', 'PerUser': '4.70'}",5855,{'PerMillion': '110'}
441,2021-03-15,"{'PerMillion': '14', 'PerUser': '4.00'}",4056,{'PerMillion': '160'}
442,2021-03-16,"{'PerMillion': '23', 'PerUser': '6.50'}",3293,{'PerMillion': '170'}
443,2021-03-17,"{'PerMillion': '13', 'PerUser': '3.60'}",3861,{'PerMillion': '170'}
444,2021-03-18,"{'PerMillion': '11', 'PerUser': '4.10'}",5630,{'PerMillion': '120'}
445,2021-03-19,"{'PerMillion': '12', 'PerUser': '5.30'}",6416,{'PerMillion': '100'}
446,2021-03-20,"{'PerMillion': '22', 'PerUser': '7.00'}",4341,{'PerMillion': '100'}
447,2021-03-21,"{'PerMillion': '15', 'PerUser': '4.90'}",5026,{'PerMillion': '120'}
448,2021-03-22,"{'PerMillion': '12', 'PerUser': '3.90'}",4539,{'PerMillion': '150'}
449,2021-03-23,"{'PerMillion': '14', 'PerUser': '4.60'}",4138,{'PerMillion': '150'}
450,2021-03-24,"{'PerMillion': '13', 'PerUser': '7.60'}",7811,{'PerMillion': '79'}
451,2021-03-25,"{'PerMillion': '5.2', 'PerUser': '4.50'}",15155,{'PerMillion': '53'}
452,2021-03-26,"{'PerMillion': '8.8', 'PerUser': '4.00'}",7088,{'PerMillion': '100'}
453,2021-03-27,"{'PerMillion': '11', 'PerUser': '4.10'}",6115,{'PerMillion': '110'}
454,2021-03-28,"{'PerMillion': '18', 'PerUser': '4.50'}",3832,{'PerMillion': '160'}
455,2021-03-29,"{'PerMillion': '10', 'PerUser': '3.70'}",5374,{'PerMillion': '130'}
456,2021-03-30,"{'PerMillion': '8.2', 'PerUser': '2.90'}",5777,{'PerMillion': '130'}
457,2021-03-31,"{'PerMillion': '10', 'PerUser': '5.40'}",7525,{'PerMillion': '89'}
458,2021-04-01,"{'PerMillion': '11', 'PerUser': '5.00'}",6549,{'PerMillion': '110'}
459,2021-04-02,"{'PerMillion': '11', 'PerUser': '4.40'}",6181,{'PerMillion': '110'}
460,2021-04-03,"{'PerMillion': '23', 'PerUser': '6.40'}",3878,{'PerMillion': '140'}
461,2021-04-04,"{'PerMillion': '19', 'PerUser': '5.20'}",4082,{'PerMillion': '140'}
462,2021-04-05,"{'PerMillion': '11', 'PerUser': '3.60'}",4866,{'PerMillion': '140'}
463,2021-04-06,"{'PerMillion': '25', 'PerUser': '5.20'}",2562,{'PerMillion': '220'}
464,2021-04-07,"{'PerMillion': '7.6', 'PerUser': '2.90'}",6541,{'PerMillion': '120'}
465,2021-04-08,"{'PerMillion': '7.7', 'PerUser': '2.80'}",6208,{'PerMillion': '130'}
466,2021-04-09,"{'PerMillion': '12', 'PerUser': '4.00'}",4848,{'PerMillion': '140'}
467,2021-04-10,"{'PerMillion': '15', 'PerUser': '3.90'}",4024,{'PerMillion': '160'}
468,2021-04-11,"{'PerMillion': '25', 'PerUser': '6.30'}",3439,{'PerMillion': '160'}
469,2021-04-12,"{'PerMillion': '12', 'PerUser': '4.10'}",4937,{'PerMillion': '140'}
470,2021-04-13,"{'PerMillion': '13', 'PerUser': '4.00'}",4424,{'PerMillion': '150'}
471,2021-04-14,"{'PerMillion': '6.8', 'PerUser': '3.10'}",7648,{'PerMillion': '100'}
472,2021-04-15,"{'PerMillion': '9.8', 'PerUser': '3.60'}",5795,{'PerMillion': '120'}
473,2021-04-16,"{'PerMillion': '10', 'PerUser': '4.80'}",6902,{'PerMillion': '97'}
474,2021-04-17,"{'PerMillion': '11', 'PerUser': '4.10'}",6357,{'PerMillion': '100'}
475,2021-04-18,"{'PerMillion': '16', 'PerUser': '5.40'}",5544,{'PerMillion': '110'}
476,2021-04-19,"{'PerMillion': '14', 'PerUser': '4.40'}",4571,{'PerMillion': '140'}
477,2021-04-20,"{'PerMillion': '12', 'PerUser': '4.40'}",5176,{'PerMillion': '130'}
478,2021-04-21,"{'PerMillion': '9.8', 'PerUser': '3.80'}",5775,{'PerMillion': '120'}
479,2021-04-22,"{'PerMillion': '9', 'PerUser': '3.30'}",6014,{'PerMillion': '120'}
480,2021-04-23,"{'PerMillion': '11', 'PerUser': '4.90'}",6649,{'PerMillion': '99'}
481,2021-04-24,"{'PerMillion': '17', 'PerUser': '5.10'}",4830,{'PerMillion': '130'}
482,2021-04-25,"{'PerMillion': '13', 'PerUser': '3.70'}",4819,{'PerMillion': '140'}
483,2021-04-26,"{'PerMillion': '16', 'PerUser': '4.50'}",3846,{'PerMillion': '160'}
484,2021-04-27,"{'PerMillion': '15', 'PerUser': '4.60'}",4483,{'PerMillion': '150'}
485,2021-04-28,"{'PerMillion': '12', 'PerUser': '3.60'}",4261,{'PerMillion': '160'}
486,2021-04-29,"{'PerMillion': '6.7', 'PerUser': '3.50'}",8723,{'PerMillion': '87'}
487,2021-04-30,"{'PerMillion': '14', 'PerUser': '4.80'}",5106,{'PerMillion': '130'}
488,2021-05-01,"{'PerMillion': '12', 'PerUser': '4.60'}",6126,{'PerMillion': '110'}
489,2021-05-02,"{'PerMillion': '22', 'PerUser': '5.70'}",3870,{'PerMillion': '150'}
490,2021-05-03,"{'PerMillion': '11', 'PerUser': '4.50'}",6302,{'PerMillion': '110'}
491,2021-05-04,"{'PerMillion': '9', 'PerUser': '3.30'}",5708,{'PerMillion': '130'}
492,2021-05-05,"{'PerMillion': '8.6', 'PerUser': '3.50'}",6470,{'PerMillion': '110'}
493,2021-05-06,"{'PerMillion': '13', 'PerUser': '5.10'}",5536,{'PerMillion': '120'}
494,2021-05-07,"{'PerMillion': '8.6', 'PerUser': '3.60'}",6675,{'PerMillion': '110'}
495,2021-05-08,"{'PerMillion': '16', 'PerUser': '5.40'}",5117,{'PerMillion': '120'}
496,2021-05-09,"{'PerMillion': '15', 'PerUser': '5.20'}",5304,{'PerMillion': '110'}
497,2021-05-10,"{'PerMillion': '13', 'PerUser': '4.10'}",4270,{'PerMillion': '160'}
498,2021-05-11,"{'PerMillion': '16', 'PerUser': '4.50'}",3646,{'PerMillion': '170'}
499,2021-05-12,"{'PerMillion': '9.1', 'PerUser': '4.20'}",7071,{'PerMillion': '100'}
500,2021-05-13,"{'PerMillion': '7.3', 'PerUser': '3.80'}",8661,{'PerMillion': '87'}
501,2021-05-14,"{'PerMillion': '9.8', 'PerUser': '4.00'}",6492,{'PerMillion': '110'}
502,2021-05-15,"{'PerMillion': '8.7', 'PerUser': '3.00'}",6332,{'PerMillion': '120'}
503,2021-05-16,"{'PerMillion': '13', 'PerUser': '4.20'}",5452,{'PerMillion': '120'}
504,2021-05-17,"{'PerMillion': '12', 'PerUser': '3.90'}",4480,{'PerMillion': '150'}
505,2021-05-19,"{'PerMillion': '1', 'PerUser': '3.00'}",57920,{'PerMillion': '20'}
506,2021-05-20,"{'PerMillion': '19', 'PerUser': '5.00'}",3354,{'PerMillion': '180'}
507,2021-05-21,"{'PerMillion': '14', 'PerUser': '3.60'}",3744,{'PerMillion': '180'}
